adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",http://www.badreputationfilm.com/,493092,tt7525514,en,Bad Reputation,"The life and career of rock n' roll icon Joan Jett from her early years ripping it up onstage as the founder and backbone of hard-rock legends The Runaways, to her long time collaboration with Kenny Laguna as Joan Jett & the Blackhearts, and her enduring presence in pop culture as a rock pioneer and mentor. With her inimitable singles ""I Love Rock n Roll,"" and ""Bad Reputation"" Joan Jett inspired a generation of young women to rock.",2.242,/oOityrTfGUSBnpdv6J9ykj3amHd.jpg,"[{'id': 48626, 'logo_path': None, 'name': 'BMG', 'origin_country': ''}, {'id': 63642, 'logo_path': None, 'name': 'Inaudible Films', 'origin_country': ''}, {'id': 8185, 'logo_path': '/f60WWzs5FX7zKOls2T0rLoyDK9Y.png', 'name': 'Submarine Entertainment', 'origin_country': 'US'}, {'id': 1030, 'logo_path': '/bus7KzJshT0VMXuKR7dwK5bqPSO.png', 'name': 'Magnolia Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-09-28,0,95,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Documentary about rock star Joan Jett,Bad Reputation,False,0.0,4
False,,0,"[{'id': 99, 'name': 'Documentary'}]",https://sonyclassics.com/americanchaos/,530454,tt8420442,en,American Chaos,A documentary focused on the 2016 United States presidential election and then-candidate Donald Trump's supporters.,2.228,/ye6xgueO5LaMVZaReT6jXMwFSYq.jpg,"[{'id': 1205, 'logo_path': None, 'name': 'Endgame Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-09-14,0,,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"""Something felt very wrong, and I needed to find out why.""",American Chaos,False,5.3,4
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,548204,tt6504538,en,Danger One,"While transporting a dying man to the hospital, two paramedics find a million dollars in cash sewn into his clothing. When the man dies, they decide to keep it, setting them on a path for a hellish night of violence and mayhem.",2.204,/mG6MNa9fR6LIOaJhkJONflpGPvB.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-09-14,0,101,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,One dead body. One million dollars. One long night.,Danger One,False,5.4,5
False,,0,[],,551185,tt8391066,en,Yen Ching,"This incisive documentary takes a fresh look at the family dynamics at play at this beloved local Chinese restaurant on 76th and Good Hope in Milwaukee, WI.",2.145,,[],[],2018-10-19,0,64,[],Released,,Yen Ching,False,0.0,0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",https://shinethemovie.nyc/,546567,tt4064912,en,Shine,"Two Puerto Rican brothers, Ralphi Matas and Junior, from New York's Spanish Harlem and the street’s best Salsa dancers, are separated after a tragedy only to reunite years later on opposing sides of gentrification.",2.1,/bhI3LY1AeZd9mWPdstgv6SjVLKK.jpg,"[{'id': 109049, 'logo_path': '/d32myN33nkK1Do38IC5Q5K5HcJ0.png', 'name': '13 Paces', 'origin_country': 'US'}]",[],2018-10-05,0,96,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Two Puerto Rican brothers from New York's Spanish Harlem and the street's best Salsa dancers, are separated after a tragedy only to reunite years later on opposing sides of gentrification.",Shine,False,0.0,0
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,557179,tt6096340,en,The Lost Village,In Greenwich Village there is Debt Slavery and prostitution at NYU due to high tuition and fees for students. NYU and other Land Lords are changing the character of the Bohemian Village due to outrageous rents and pass along real estate taxes.,1.96,,[],[],2018-10-19,0,89,[],Released,,The Lost Village,False,0.0,0
False,,0,"[{'id': 99, 'name': 'Documentary'}]",http://www.sciencefairfilm.com/,493121,tt7153434,en,Science Fair,"Filmmakers follow nine high school students from around the globe as they compete at an international science fair. Facing off against 1,700 of the smartest teens from 78 countries, only one will be named Best in Fair.",1.933,/gxGNwPBvzHXlHB6llLlmQYS6KTl.jpg,"[{'id': 47486, 'logo_path': None, 'name': 'Muck Media', 'origin_country': ''}, {'id': 98583, 'logo_path': None, 'name': 'Fusion Media Group', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-09-14,0,90,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'pt', 'name': 'Português'}]",Released,What's the big idea?,Science Fair,False,0.0,0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]",,551777,tt8845432,zh,Fat Buddies,"The film revolves around a pair of big-boned, bumbling cops who find themselves at the heart of a drug trafficking case. The agent ""J"" (Zhang Wen) was shot in the head during an A-level mission, causing damage to the intracranial hypothalamus. During the period of rehabilitating, J gradually became a big fat man of three hundred pounds and suffered from severe narcolepsy, but J still considered himself a ace agent. Finally, J received the task again and went to Japan to retrieve the confidential documents. After the file was obtained, J arbitrarily opened the file and decided to continue the task of hiding the organization for the organization, but he fainted in the izakaya. J who woke up in the hospital got to know the security guard Handsome Hao (Bei-Er Bao), Handsome Hao to prove that he is not a waste of nothing to resolutely join the mission. In the process of carrying out the task, the temporary partner has experienced the ridiculous and dangerous crisis of time over and over ...",1.853,/dMEWg3VNpxRnYg1iDWZnSfqPLEb.jpg,"[{'id': 109591, 'logo_path': None, 'name': 'Beijing Jujiao Film Cultural Media Limited Company', 'origin_country': ''}, {'id': 109592, 'logo_path': None, 'name': 'Haining Hema Film Industry Company Limited', 'origin_country': ''}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'JP', 'name': 'Japan'}]",2018-09-30,0,109,"[{'iso_639_1': 'zh', 'name': '普通话'}]",Released,,Fat Buddies,False,10.0,1
False,,0,"[{'id': 18, 'name': 'Drama'}]",,434767,tt5702446,en,God Bless the Broken Road,The story of a young mother who loses her husband in Afghanistan and struggles to raise their young daughter in his absence.,1.831,/wZY8Ct22ahtx56EOvtNZvPny5Ea.jpg,[],[],2018-09-21,0,1,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,God Bless the Broken Road,False,4.0,1
False,,0,[],https://thesamuelprojectmovie.com/home/,510737,tt6208950,en,The Samuel Project,"Eli, an outcast teen, connects with his isolated grandfather Samuel for the first time, and uncovers his surprising past, when he makes his grandpa the subject of an animated art project for school.",1.78,/rvXqZRJoBB6j0E80kjYFZzpMjsX.jpg,[],[],2018-10-05,0,,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,When One Man's Story Becomes Art,The Samuel Project,False,0.0,0
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,539199,tt8758548,en,The Great Buster: A Celebration,"A celebration of the life and career of one of America's most influential and celebrated filmmakers and comedians, Buster Keaton, whose singular style and fertile output during the silent era created his legacy as a true cinematic visionary.",1.767,/msSpSjXzBsssmgInndyE5nZ5myP.jpg,"[{'id': 9122, 'logo_path': None, 'name': 'Cohen Media Group', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-10-05,0,102,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Great Buster: A Celebration,False,0.0,0
False,,0,"[{'id': 18, 'name': 'Drama'}]",,548887,tt8235296,en,The Trump Prophecy,"The true story about fireman and public servant Mark Taylor who heard a special message from God about change in our nation. When Mary Colbert, a networker and connector of Christian ministries, heard Mark's message she felt called to start a national prayer movement which grew to thousands of people across our nation praying together for the leadership of America and a return to the Godly principles we were founded upon. The Trump Prophecy tells the story of Mark Taylor and Mary Colbert through the election of 2016 followed by a reflective time hearing from leaders in various sectors of faith, business, finance, military, and world affairs who respond with their perspective on what it takes to make America great again.",1.681,/vHIBORVmqxuE9iONPeasrRM1Tp0.jpg,"[{'id': 72905, 'logo_path': '/afcoMYB0EULijWN5yeA0xrX6Lda.png', 'name': 'ReelWorks Studios', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-10-02,0,,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,One man's journey to find healing.,The Trump Prophecy,False,0.0,0
False,,0,"[{'id': 10751, 'name': 'Family'}, {'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",https://www.tricotri.tv/,512584,tt7830428,en,TricOTri: Happy Halloween,"A family moves back to Miami to take care of its widowed abuela. After moving into a haunted house, the family learns the intentions of the ghosts that inhabit it.",1.616,/xxsgBoq7zQ9gq4pteSSV0BooiBh.jpg,"[{'id': 87591, 'logo_path': '/fBwLpJKvsuy4aQ56BK2tKD0Q45C.png', 'name': 'Conglomerate Media', 'origin_country': 'US'}, {'id': 102256, 'logo_path': '/6UrMlzlB3pbBtDO4FYARkGGoB0V.png', 'name': 'Spanglish Media', 'origin_country': 'US'}, {'id': 109141, 'logo_path': '/nOgFcvxHvMyTodMqBSktvuRPz0f.png', 'name': 'Swen Studios', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-09-28,0,,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,There's a party at the old Bradford house. Don't tell your parents.,TricOTri: Happy Halloween,False,0.0,0
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,491080,tt8184202,pl,Over the Limit,"Margarita Mamun, an elite Russian rhythmic gymnast, is struggling to become an Olympic champion. It is the most important year of her career and her last chance to achieve the ultimate goal, the gold Olympic medal. The film creates a captivating portrait of a young woman who is desperately trying to handle her own ambitions and meet the expectations of the official Russian training system.",1.538,/rA0t8FiU4cc51lUUeTkn52pKzS0.jpg,"[{'id': 94865, 'logo_path': None, 'name': 'Chimney', 'origin_country': 'PL'}, {'id': 42263, 'logo_path': None, 'name': 'Marianna Films', 'origin_country': 'FI'}, {'id': 11240, 'logo_path': '/i59ItaKFdxJ7Yi6w2s7CML0LBvI.png', 'name': 'Polski Instytut Sztuki Filmowej', 'origin_country': 'PL'}, {'id': 6480, 'logo_path': '/qJUUNzFYXNUDaisssBTV3Zdki9R.png', 'name': 'Telewizja Polska', 'origin_country': 'PL'}, {'id': 109147, 'logo_path': None, 'name': 'Telemark', 'origin_country': ''}, {'id': 57317, 'logo_path': None, 'name': 'Ventana Film- und Fernsehproduktion', 'origin_country': 'DE'}, {'id': 5975, 'logo_path': '/vvjgoKygWWYZvYyidT3RmOCq5If.png', 'name': 'Yleisradio (YLE)', 'origin_country': 'FI'}, {'id': 16661, 'logo_path': None, 'name': 'ARTE GEIE', 'origin_country': ''}]","[{'iso_3166_1': 'FI', 'name': 'Finland'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'PL', 'name': 'Poland'}]",2018-10-05,0,74,"[{'iso_639_1': 'pl', 'name': 'Polski'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,How far will you go for a success?,Over the Limit,False,9.5,2
False,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 99, 'name': 'Documentary'}]",http://www.liyanathemovie.com/,461844,tt6977442,en,Liyana,A talented group of orphaned children in Swaziland create a fictional heroine and send her on a dangerous quest.,1.479,/kLmkzjqdiHZOt8t2sfQrkNvDpNK.jpg,[],"[{'iso_3166_1': 'QA', 'name': 'Qatar'}, {'iso_3166_1': 'SZ', 'name': 'Swaziland'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-10-10,0,77,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Dark memories. Bright dreams.,Liyana,False,0.0,2
False,,0,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",,555949,tt8426800,en,Planes with Brains,"When Gumdrop and Vroomer, the latest members of the Plane Scout crew, are sent on a mission by commander Gumdrop, they take off on the greatest adventure of their lives. As they fly high in the clouds, they meet a genius robot that helps them learn all there is to know about amazing planes!",1.352,/ovFhBFVymCWBkAw7CMXDPAQiVuQ.jpg,"[{'id': 97253, 'logo_path': None, 'name': 'WOWNow Entertainment', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-09-09,0,73,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Planes with Brains,False,10.0,1
False,,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}]",,549057,,en,Jurassic Park: Fan Recreation Movie,Universal Pictures has released a retelling of Steven Spielberg's original 1993 “Jurassic Park” — created entirely from videos submitted by fans of the dino-pic. The “Jurassic Park” fan-made film isn't a shot-for-shot remake; it's a 17-minute abridged version that includes iconic scenes from the original movie.,1.072,/m9ob669RVDMV4m9kvdaG1yliQcw.jpg,[],[],2018-09-16,0,18,[],Released,,Jurassic Park: Fan Recreation Movie,False,5.0,1
False,,0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",http://brckhmptn.com/screenings,547758,,en,The Longest Summer in America,"A film that documents the tumultuous 2018 lives of the hardworking boy band Brockhampton from their RCA signing, the conflict that came with kicking out one of their members, and the recording process of what eventually became their fourth studio album, Iridescence.",1.045,/c7gYGzRssRAc70nOtbf9nIz6gsP.jpg,"[{'id': 49694, 'logo_path': None, 'name': 'YouTube', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-09-20,0,,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Longest Summer in America,False,0.0,0
False,,0,"[{'id': 18, 'name': 'Drama'}]",http://MosesEvent.com,547967,,en,Moses,"He’s an unlikely hero, exiled and insecure – until God calls him to free the Israelites! Experience the epic story of MOSES in jaw-dropping scale, brought to life on stage with massive sets, spectacular special effects and live animals. Filmed before a live audience, it’s an unforgettable, uplifting production that takes your family right into the center of the Red Sea.",1.038,/fMhG0Phj3wnbc0mA45dEaPRKwLw.jpg,[],[],2018-09-13,0,130,[],Released,,Moses,False,9.0,1
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,540529,tt6171964,en,Haunted Sonoma County,"Sonoma County's fascinating history stretches back more than a century.  Most everyone knows it for the acres of vineyards that make up part of the region's award-winning wine production.  Sonoma County wines are known the world over, but until now, its ghosts have been kept a secret.  Their stories, revealed here for the first time, paint a unique portrait of the area and its colorful residents, wailing women, dark shadows, ladies in white -- It's a secret no more:  Sonoma County is haunted.",0.892,,"[{'id': 39080, 'logo_path': '/mkeXxqeQlIzusCg38GAHFbj3v1u.png', 'name': 'Garfield Lane Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-10-03,0,72,[],Released,An historical journey across California's Sonoma County to haunted locations.,Haunted Sonoma County,False,0.0,0
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",,546473,tt7958132,en,The Girl in the Crawlspace,The Crawlspace Killer terrorizes a small Indiana town.,0.84,/7dLeFKVF8JTkF1XVPEOXxJFCRmc.jpg,"[{'id': 53228, 'logo_path': None, 'name': 'New Dynamic', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-09-14,0,76,[],Released,,The Girl in the Crawlspace,False,10.0,1
False,,0,"[{'id': 10749, 'name': 'Romance'}]",https://www.mirchi9.com/reviews/nannu-dochukunduvate-movie-review/,549733,tt8650270,te,Nannu Dochukunduvate,"Nannu Dochukunduvate revolves around a software company who strictly does his duties, and is a happy go lucky employee.Nannu Dochukunduvate movie is a romantic entertainer written and directed by RS Naidu Produced by Sudheer Babu under",0.84,/qlT3a8UTRmICswFezsWLI9SyrxC.jpg,"[{'id': 109102, 'logo_path': None, 'name': 'Sudheer Babu Productions', 'origin_country': ''}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2018-09-20,50,145,"[{'iso_639_1': 'te', 'name': 'తెలుగు'}]",Released,happy go lucky employee,Nannu Dochukunduvate,False,8.5,2
False,,0,[],,549938,tt8650508,te,Ee Maaya Peremito,Sri Ramachandra Murthy (Rahul Vijay) aka Chandu is a happy-go-lucky ‘rebel’ with no ambition in life. Sheetal Jain (Kavya Thapar) is the precious daughter of Pramod Jain (Murli Sharma). She falls in love with Chandu’s good nature but what happens when her father decides that he needs to change to be worthy of his daughter.,0.84,/lwEeoD9gE2taKhgupBu87ZcD32B.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",2018-09-21,0,145,"[{'iso_639_1': 'te', 'name': 'తెలుగు'}]",Released,,Ee Maaya Peremito,False,7.5,2
False,,0,"[{'id': 53, 'name': 'Thriller'}]",https://hannoverhouse.com/the-riot-act-title-pg,541342,tt6702308,en,The Riot Act,"After a quiet murder seen by only three people, two avengers bring to life the idea of a ghost in attempt for justice.",0.84,/kqflEwiSzsreTmrBHczcBVgPK46.jpg,"[{'id': 107519, 'logo_path': None, 'name': 'Mad Possum Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-09-14,0,,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Death doesn't feel the same to all of us.,The Riot Act,False,0.0,0
False,,0,"[{'id': 99, 'name': 'Documentary'}]",https://www.winograndthefilm.com/,502129,tt7977594,en,Garry Winogrand: All Things Are Photographable,Freyer Artist. Iconoclast. Man of his time. All Things are Photographable is a revealing documentary portrait of the life and work of acclaimed photographer Garry Winogrand – the epic storyteller in pictures of America across three turbulent decades.,0.78,/fXdnPq5L5pcpLCdNa3RfXNcHV6c.jpg,"[{'id': 99614, 'logo_path': '/gXrb4q4TqBHCYEvjRa16WOE9NRs.png', 'name': 'American Masters Pictures', 'origin_country': ''}]",[],2018-09-18,0,91,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Garry Winogrand: All Things Are Photographable,False,0.0,0
False,,0,"[{'id': 99, 'name': 'Documentary'}]",http://adangerousideafilm.com/,550986,tt9028138,en,A Dangerous Idea,"A dangerous idea has threatened the American Dream from the beginning - the belief that some groups and individuals are inherently superior to others and more deserving of fundamental rights. Such biological determinism provided an excuse for some of America's most shameful history. And now it's back. This documentary reveals how biologically determined politics has disenfranchised women and people of color, provided a rationale for state sanctioned crimes committed against America's most vulnerable citizens, and now gains new traction under the Trump administration.",0.717,/mV3NLk4tEY0rxVyvPrTBHvGVCV0.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-09-28,0,106,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Eugenics, genetics and the American dream",A Dangerous Idea,False,0.0,0
False,,0,"[{'id': 99, 'name': 'Documentary'}]",https://www.tetongravity.com/films/far-out,556486,,en,Far Out,"Join the TGR crew on one of its boldest missions ever. The film follows the perspective of an athlete as he embarks on a journey to one of the most remote and unexplored mountain ranges on the planet, the Albanian Alps. While the final destination appears to be the ultimate goal, it is the collective of athletes, experiences, and the array of locations around the world that inevitably drive the season’s adventure. Witness mind-bending pillow lines as the crew camps out deep in the Purcell Mountains of British Columbia. Experience urban madness in Kamchatka and the insanity of the Crazy Mountains in Montana. Join the crew in the Slovenian Alps for over-the-head cold smoke and watch an 11-year-old rip Jackson Hole. Discover the alien landscape of Girdwood, Alaska in January and see Sean Jordan ride into Crested Butte on a black stallion to shred the Southern Rockies. Find out if the wildest and most untamed mountains in Europe let us in, and if the ultimate destination became a reality.",0.6,/eQe7VIacn7yHWctQQKWvjWCZWNT.jpg,"[{'id': 11117, 'logo_path': '/vkZJsXBKKfHZVLMDxuMktZXNmyA.png', 'name': 'Teton Gravity Research', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-09-15,0,71,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Far Out,False,0.0,0
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",https://www.coketombraider.com/,547720,tt8951960,en,The Making of a Tomb Raider,"This feature length film will follow renowned BASE jumper, climber and mountain biker Clair Marie as she attempts real-world Lara Croft challenges that show what it takes to become a Tomb Raider. The feature will also include a special narrative showcase highlighting the journey of Lara Croft as told through in-game cinematics from the trilogy. For the first time ever, fans can experience the story of Lara Croft’s origin on the big screen. Following this, fans will get to see never-before-seen footage from the upcoming Shadow of the Tomb Raider game.",0.6,,"[{'id': 83191, 'logo_path': None, 'name': 'Sugar Studios LA', 'origin_country': ''}, {'id': 108765, 'logo_path': None, 'name': 'The Platform Group', 'origin_country': ''}, {'id': 10038, 'logo_path': '/nCueXKwYIEXrZ5ofqSJBO1YcmRr.png', 'name': 'Square Enix', 'origin_country': 'JP'}, {'id': 84387, 'logo_path': None, 'name': 'The Coca-Cola Company', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-09-12,0,75,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Making of a Tomb Raider,False,0.0,0
